"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Census Region"	"Census Region Code"	Deaths	Population	Crude Rate
	"2007"	"2007"	"49 years"	"49"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1480	319418	463.3
	"2007"	"2007"	"50 years"	"50"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	816	324005	251.8
	"2007"	"2007"	"50 years"	"50"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1277	428031	298.3
	"2007"	"2007"	"50 years"	"50"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1969	548428	359.0
	"2007"	"2007"	"50 years"	"50"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	994	319193	311.4
	"2007"	"2007"	"50 years"	"50"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1405	313532	448.1
	"2007"	"2007"	"50 years"	"50"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2050	421421	486.4
	"2007"	"2007"	"50 years"	"50"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3245	534619	607.0
	"2007"	"2007"	"50 years"	"50"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1655	317615	521.1
	"2007"	"2007"	"51 years"	"51"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	903	314325	287.3
	"2007"	"2007"	"51 years"	"51"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1314	414368	317.1
	"2007"	"2007"	"51 years"	"51"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2102	532220	394.9
	"2007"	"2007"	"51 years"	"51"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1075	310866	345.8
	"2007"	"2007"	"51 years"	"51"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1487	306637	484.9
	"2007"	"2007"	"51 years"	"51"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2149	410228	523.9
	"2007"	"2007"	"51 years"	"51"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3494	516799	676.1
	"2007"	"2007"	"51 years"	"51"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1723	309429	556.8
	"2007"	"2007"	"52 years"	"52"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	949	313622	302.6
	"2007"	"2007"	"52 years"	"52"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1335	413373	323.0
	"2007"	"2007"	"52 years"	"52"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2151	535891	401.4
	"2007"	"2007"	"52 years"	"52"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1094	314479	347.9
	"2007"	"2007"	"52 years"	"52"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1585	307809	514.9
	"2007"	"2007"	"52 years"	"52"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2295	409266	560.8
	"2007"	"2007"	"52 years"	"52"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3633	521325	696.9
	"2007"	"2007"	"52 years"	"52"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1815	313850	578.3
	"2007"	"2007"	"53 years"	"53"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	1003	304345	329.6
	"2007"	"2007"	"53 years"	"53"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1408	401515	350.7
	"2007"	"2007"	"53 years"	"53"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2164	524001	413.0
	"2007"	"2007"	"53 years"	"53"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1180	310143	380.5
	"2007"	"2007"	"53 years"	"53"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1720	295744	581.6
	"2007"	"2007"	"53 years"	"53"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2491	396038	629.0
	"2007"	"2007"	"53 years"	"53"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3871	504553	767.2
	"2007"	"2007"	"53 years"	"53"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	2038	304878	668.5
	"2007"	"2007"	"54 years"	"54"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	1062	299682	354.4
	"2007"	"2007"	"54 years"	"54"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1550	390776	396.6
	"2007"	"2007"	"54 years"	"54"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2341	513491	455.9
	"2007"	"2007"	"54 years"	"54"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1177	305075	385.8
	"2007"	"2007"	"54 years"	"54"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1689	288471	585.5
	"2007"	"2007"	"54 years"	"54"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2474	385051	642.5
	"2007"	"2007"	"54 years"	"54"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	4034	491127	821.4
	"2007"	"2007"	"54 years"	"54"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	2039	299250	681.4
	"2008"	"2008"	"45 years"	"45"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	535	309389	172.9
	"2008"	"2008"	"45 years"	"45"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	855	409469	208.8
	"2008"	"2008"	"45 years"	"45"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1362	534257	254.9
	"2008"	"2008"	"45 years"	"45"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	620	294502	210.5
	"2008"	"2008"	"45 years"	"45"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	887	302103	293.6
	"2008"	"2008"	"45 years"	"45"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1317	403422	326.5
	"2008"	"2008"	"45 years"	"45"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2172	525754	413.1
	"2008"	"2008"	"45 years"	"45"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1003	295275	339.7
	"2008"	"2008"	"46 years"	"46"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	569	318142	178.9
	"2008"	"2008"	"46 years"	"46"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	922	419010	220.0
	"2008"	"2008"	"46 years"	"46"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1525	541019	281.9
	"2008"	"2008"	"46 years"	"46"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	665	301834	220.3
	"2008"	"2008"	"46 years"	"46"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	987	310569	317.8
	"2008"	"2008"	"46 years"	"46"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1465	414392	353.5
	"2008"	"2008"	"46 years"	"46"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2461	535742	459.4
	"2008"	"2008"	"46 years"	"46"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1093	307393	355.6
	"2008"	"2008"	"47 years"	"47"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	644	326767	197.1
	"2008"	"2008"	"47 years"	"47"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1056	431928	244.5
	"2008"	"2008"	"47 years"	"47"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1675	553398	302.7
	"2008"	"2008"	"47 years"	"47"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	756	312933	241.6
	"2008"	"2008"	"47 years"	"47"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1118	319793	349.6
	"2008"	"2008"	"47 years"	"47"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1647	425879	386.7
	"2008"	"2008"	"47 years"	"47"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2673	546948	488.7
	"2008"	"2008"	"47 years"	"47"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1216	315365	385.6
	"2008"	"2008"	"48 years"	"48"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	729	328774	221.7
	"2008"	"2008"	"48 years"	"48"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1076	434698	247.5
	"2008"	"2008"	"48 years"	"48"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1778	556875	319.3
	"2008"	"2008"	"48 years"	"48"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	799	318223	251.1
	"2008"	"2008"	"48 years"	"48"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1215	323153	376.0
	"2008"	"2008"	"48 years"	"48"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1739	429902	404.5
	"2008"	"2008"	"48 years"	"48"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2911	552584	526.8
	"2008"	"2008"	"48 years"	"48"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1317	324561	405.8
	"2008"	"2008"	"49 years"	"49"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	882	327454	269.4
	"2008"	"2008"	"49 years"	"49"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1199	428203	280.0
	"2008"	"2008"	"49 years"	"49"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1901	545957	348.2
	"2008"	"2008"	"49 years"	"49"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	867	309090	280.5
	"2008"	"2008"	"49 years"	"49"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1293	318261	406.3
	"2008"	"2008"	"49 years"	"49"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1888	423947	445.3
	"2008"	"2008"	"49 years"	"49"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3203	538245	595.1
	"2008"	"2008"	"49 years"	"49"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1439	310271	463.8
	"2008"	"2008"	"50 years"	"50"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	865	325909	265.4
	"2008"	"2008"	"50 years"	"50"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1264	430350	293.7
	"2008"	"2008"	"50 years"	"50"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2107	549797	383.2
	"2008"	"2008"	"50 years"	"50"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	922	315741	292.0
	"2008"	"2008"	"50 years"	"50"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1413	317072	445.6
	"2008"	"2008"	"50 years"	"50"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2078	423128	491.1
	"2008"	"2008"	"50 years"	"50"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3484	537055	648.7
	"2008"	"2008"	"50 years"	"50"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1601	316090	506.5
	"2008"	"2008"	"51 years"	"51"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	928	325443	285.1
	"2008"	"2008"	"51 years"	"51"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1348	429161	314.1
	"2008"	"2008"	"51 years"	"51"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2144	552597	388.0
	"2008"	"2008"	"51 years"	"51"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1079	320788	336.4
	"2008"	"2008"	"51 years"	"51"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1505	316132	476.1
	"2008"	"2008"	"51 years"	"51"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2234	423291	527.8
	"2008"	"2008"	"51 years"	"51"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3713	538119	690.0
	"2008"	"2008"	"51 years"	"51"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1753	319832	548.1
	"2008"	"2008"	"52 years"	"52"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	1000	311905	320.6
	"2008"	"2008"	"52 years"	"52"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1356	411896	329.2
	"2008"	"2008"	"52 years"	"52"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2311	530214	435.9
	"2008"	"2008"	"52 years"	"52"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1134	308257	367.9
	"2008"	"2008"	"52 years"	"52"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1603	303638	527.9
	"2008"	"2008"	"52 years"	"52"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2391	405802	589.2
	"2008"	"2008"	"52 years"	"52"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3804	512893	741.7
	"2008"	"2008"	"52 years"	"52"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1769	305758	578.6
	"2008"	"2008"	"53 years"	"53"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	989	313142	315.8
	"2008"	"2008"	"53 years"	"53"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1545	412668	374.4
	"2008"	"2008"	"53 years"	"53"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2340	538886	434.2
	"2008"	"2008"	"53 years"	"53"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1169	315199	370.9
	"2008"	"2008"	"53 years"	"53"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1690	307215	550.1
	"2008"	"2008"	"53 years"	"53"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2546	408583	623.1
	"2008"	"2008"	"53 years"	"53"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	4017	523007	768.1
	"2008"	"2008"	"53 years"	"53"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1897	314365	603.4
	"2008"	"2008"	"54 years"	"54"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	1093	304158	359.4
	"2008"	"2008"	"54 years"	"54"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1535	401382	382.4
	"2008"	"2008"	"54 years"	"54"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2349	526533	446.1
	"2008"	"2008"	"54 years"	"54"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1199	311205	385.3
	"2008"	"2008"	"54 years"	"54"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1713	294483	581.7
	"2008"	"2008"	"54 years"	"54"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2626	395598	663.8
	"2008"	"2008"	"54 years"	"54"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	4328	504325	858.2
	"2008"	"2008"	"54 years"	"54"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	2122	303983	698.1
	"2009"	"2009"	"45 years"	"45"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	552	309322	178.5
	"2009"	"2009"	"45 years"	"45"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	756	400580	188.7
	"2009"	"2009"	"45 years"	"45"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1259	530688	237.2
	"2009"	"2009"	"45 years"	"45"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	640	284763	224.7
	"2009"	"2009"	"45 years"	"45"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	890	301046	295.6
	"2009"	"2009"	"45 years"	"45"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1262	397255	317.7
	"2009"	"2009"	"45 years"	"45"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2169	524385	413.6
	"2009"	"2009"	"45 years"	"45"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	965	287991	335.1
	"2009"	"2009"	"46 years"	"46"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	618	309772	199.5
	"2009"	"2009"	"46 years"	"46"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	891	409483	217.6
	"2009"	"2009"	"46 years"	"46"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1497	537124	278.7
	"2009"	"2009"	"46 years"	"46"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	690	294724	234.1
	"2009"	"2009"	"46 years"	"46"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	978	302177	323.7
	"2009"	"2009"	"46 years"	"46"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1447	404909	357.4
	"2009"	"2009"	"46 years"	"46"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2336	530652	440.2
	"2009"	"2009"	"46 years"	"46"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1075	297553	361.3
	"2009"	"2009"	"47 years"	"47"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	685	316895	216.2
	"2009"	"2009"	"47 years"	"47"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1036	419258	247.1
	"2009"	"2009"	"47 years"	"47"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1612	543447	296.6
	"2009"	"2009"	"47 years"	"47"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	738	303302	243.3
	"2009"	"2009"	"47 years"	"47"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1003	309699	323.9
	"2009"	"2009"	"47 years"	"47"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1697	413268	410.6
	"2009"	"2009"	"47 years"	"47"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2583	537422	480.6
	"2009"	"2009"	"47 years"	"47"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1167	308080	378.8
	"2009"	"2009"	"48 years"	"48"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	771	325400	236.9
	"2009"	"2009"	"48 years"	"48"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1052	430326	244.5
	"2009"	"2009"	"48 years"	"48"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1800	553049	325.5
	"2009"	"2009"	"48 years"	"48"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	864	310991	277.8
	"2009"	"2009"	"48 years"	"48"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1188	316768	375.0
	"2009"	"2009"	"48 years"	"48"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1698	423292	401.1
	"2009"	"2009"	"48 years"	"48"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2797	543861	514.3
	"2009"	"2009"	"48 years"	"48"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1337	311968	428.6
	"2009"	"2009"	"49 years"	"49"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	856	328451	260.6
	"2009"	"2009"	"49 years"	"49"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1173	435266	269.5
	"2009"	"2009"	"49 years"	"49"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1862	558637	333.3
	"2009"	"2009"	"49 years"	"49"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	887	319297	277.8
	"2009"	"2009"	"49 years"	"49"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1244	323276	384.8
	"2009"	"2009"	"49 years"	"49"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1902	431103	441.2
	"2009"	"2009"	"49 years"	"49"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3071	554321	554.0
	"2009"	"2009"	"49 years"	"49"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1433	324861	441.1
	"2009"	"2009"	"50 years"	"50"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	916	324255	282.5
	"2009"	"2009"	"50 years"	"50"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1250	424098	294.7
	"2009"	"2009"	"50 years"	"50"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2026	543989	372.4
	"2009"	"2009"	"50 years"	"50"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	995	307053	324.0
	"2009"	"2009"	"50 years"	"50"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1413	313599	450.6
	"2009"	"2009"	"50 years"	"50"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2024	417571	484.7
	"2009"	"2009"	"50 years"	"50"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3255	532267	611.5
	"2009"	"2009"	"50 years"	"50"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1566	306661	510.7
	"2009"	"2009"	"51 years"	"51"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	906	328123	276.1
	"2009"	"2009"	"51 years"	"51"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1388	432198	321.1
	"2009"	"2009"	"51 years"	"51"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2232	554120	402.8
	"2009"	"2009"	"51 years"	"51"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1053	317291	331.9
	"2009"	"2009"	"51 years"	"51"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1568	320754	488.8
	"2009"	"2009"	"51 years"	"51"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2368	425823	556.1
	"2009"	"2009"	"51 years"	"51"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3692	540620	682.9
	"2009"	"2009"	"51 years"	"51"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1631	318616	511.9
	"2009"	"2009"	"52 years"	"52"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	1023	323105	316.6
	"2009"	"2009"	"52 years"	"52"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1467	426695	343.8
	"2009"	"2009"	"52 years"	"52"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2373	549649	431.7
	"2009"	"2009"	"52 years"	"52"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1256	318087	394.9
	"2009"	"2009"	"52 years"	"52"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1688	312858	539.5
	"2009"	"2009"	"52 years"	"52"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2424	418733	578.9
	"2009"	"2009"	"52 years"	"52"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3917	533529	734.2
	"2009"	"2009"	"52 years"	"52"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1835	315644	581.4
	"2009"	"2009"	"53 years"	"53"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	1029	311774	330.0
	"2009"	"2009"	"53 years"	"53"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1569	411381	381.4
	"2009"	"2009"	"53 years"	"53"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2412	533503	452.1
	"2009"	"2009"	"53 years"	"53"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1238	309005	400.6
	"2009"	"2009"	"53 years"	"53"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1697	303396	559.3
	"2009"	"2009"	"53 years"	"53"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2580	405510	636.2
	"2009"	"2009"	"53 years"	"53"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	4112	514943	798.5
	"2009"	"2009"	"53 years"	"53"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1979	306158	646.4
	"2009"	"2009"	"54 years"	"54"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	1124	313492	358.5
	"2009"	"2009"	"54 years"	"54"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1574	412877	381.2
	"2009"	"2009"	"54 years"	"54"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2593	541525	478.8
	"2009"	"2009"	"54 years"	"54"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1250	316226	395.3
	"2009"	"2009"	"54 years"	"54"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1829	306202	597.3
	"2009"	"2009"	"54 years"	"54"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2667	408640	652.7
	"2009"	"2009"	"54 years"	"54"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	4277	522524	818.5
	"2009"	"2009"	"54 years"	"54"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	2063	313479	658.1
	"2010"	"2010"	"45 years"	"45"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	475	305207	155.6
	"2010"	"2010"	"45 years"	"45"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	688	391934	175.5
	"2010"	"2010"	"45 years"	"45"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1287	521551	246.8
	"2010"	"2010"	"45 years"	"45"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	506	278706	181.6
	"2010"	"2010"	"45 years"	"45"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	827	300066	275.6
	"2010"	"2010"	"45 years"	"45"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1224	389519	314.2
	"2010"	"2010"	"45 years"	"45"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2047	520119	393.6
	"2010"	"2010"	"45 years"	"45"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	824	285854	288.3
	"2010"	"2010"	"46 years"	"46"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	561	309661	181.2
	"2010"	"2010"	"46 years"	"46"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	914	402276	227.2
	"2010"	"2010"	"46 years"	"46"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1446	534199	270.7
	"2010"	"2010"	"46 years"	"46"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	643	287262	223.8
	"2010"	"2010"	"46 years"	"46"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	977	300415	325.2
	"2010"	"2010"	"46 years"	"46"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1375	398807	344.8
	"2010"	"2010"	"46 years"	"46"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2337	528263	442.4
	"2010"	"2010"	"46 years"	"46"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	967	291220	332.1
	"2010"	"2010"	"47 years"	"47"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	636	309334	205.6
	"2010"	"2010"	"47 years"	"47"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1022	410139	249.2
	"2010"	"2010"	"47 years"	"47"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1598	538307	296.9
	"2010"	"2010"	"47 years"	"47"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	654	296764	220.4
	"2010"	"2010"	"47 years"	"47"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1074	302156	355.4
	"2010"	"2010"	"47 years"	"47"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1545	404442	382.0
	"2010"	"2010"	"47 years"	"47"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2542	531843	478.0
	"2010"	"2010"	"47 years"	"47"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1063	299513	354.9
	"2010"	"2010"	"48 years"	"48"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	671	318032	211.0
	"2010"	"2010"	"48 years"	"48"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1034	420664	245.8
